"Country","Year","Sex","Total","Age00_01","Age01_04","Age05_14","Age15_24","Age25_34","Age35_44","Age45_54","Age55_64","Age65above","Unspecified_Age"
"Russian Federation",2010,"Female",76816399,824650,3067002,6682338,10241329,11473939,9951698,11942333,10054218,13209628,0
"Russian Federation",2015,"Female",78571863,938125,3625783,7464309,7653174,12264840,10853081,10534155,11646930,14200158,0
"Russian Federation",2019,"Male",68109748,791898,3736639,8786012,7174527,11392522,11022938,8837006,8952225,8080023,0
"Serbia",2018,"Male",3401706,33089,134416,347914,380152,459720,501132,460516,482367,625885,0
"Serbia",2008,"Male",3573814,35260,151208,393036,474210,519052,475573,533471,458965,565682,0
"Serbia",2009,"Male",3560048,35885,146056,391205,464633,520754,477537,516778,479752,559805,0
"Serbia",2010,"Male",3546374,35482,143409,387725,456237,520649,480913,501654,500957,549520,0
"Serbia",2010,"Female",3745062,33410,134264,367970,434665,505753,485522,523000,546414,738002,0
"Serbia",2018,"Female",3580898,31028,126057,328092,358679,440259,488876,472271,529700,819540,0
"Serbia",2009,"Female",3760759,33389,137237,371233,443784,507066,483345,537329,524006,750543,0
"Serbia",2011,"Male",3522690,33886,138391,363937,439356,501889,484148,498575,536863,555718,0
"Serbia",2015,"Male",3455335,33965,135513,356525,400082,480793,497727,469817,516866,591006,0
"Serbia",2008,"Female",3776408,32911,142311,373176,453885,506464,482525,552632,502679,758029,0
"Serbia",2020,"Female",3538820,30457,124412,322436,348842,423017,485593,472709,499356,842521,0
"Serbia",2015,"Female",3640048,31724,127775,336506,378130,461733,489103,486670,563613,782192,0
"Serbia",2013,"Male",3488466,33888,136817,358022,419407,493013,491997,482472,533864,567350,0
"Serbia",2014,"Female",3659041,31833,128282,337165,387401,468482,487928,494242,573225,769049,0
"Serbia",2014,"Male",3472746,33783,136079,357283,409374,487583,495226,476114,526386,578408,0
"Serbia",2019,"Male",3383732,33007,133714,344670,374841,451180,501227,461893,467307,638218,0
"Serbia",2019,"Female",3561503,30869,125282,325047,353783,431287,488135,472004,514059,833421,0
"Serbia",2020,"Male",3360306,32284,132758,342328,369196,443424,499250,464022,452867,644921,0
"Serbia",2017,"Male",3419815,33206,135098,351181,385714,467730,500261,461484,497081,612644,0
"Serbia",2011,"Female",3711409,31915,129880,344544,416251,483724,483712,517047,582035,746466,0
"Serbia",2012,"Female",3693364.421,32056,129160,342224,408327,479177,485811,507257,584782,747115.4213187,0
"Serbia",2013,"Female",3675666,32106,128481,338133,397223,474010,486765,500877,580861,757656,0
"Serbia",2016,"Male",3437630,33532,135609,354298,391930,474477,499337,464439,508375,601374,0
"Serbia",2021,"Female",3507325,29922,123583,319983,344272,415373,480594,473878,487032,842244,0
"Serbia",2021,"Male",3327001,31704,131490,340442,363722,436255,494714,466382,440752,641451,0
"Serbia",2017,"Female",3601043,31272,126886,331083,363952,448354,489546,474568,544918,805214,0
"Serbia",2012,"Male",3505712.579,33883,136804,359823,429268,496790,488122,489733,539514,560645.5786813,0
"Serbia",2016,"Female",3620692,31306,127632,334202,370185,455195,489845,479241,555771,793187,0
"Slovakia",2018,"Male",2658795.5,30107,118430.5,289432.5,295896,412711,460178.5,366239,346892.5,364209.5,0
"Slovakia",2019,"Male",2663213.5,29824,120399,291282,287653,403345.5,459764,371997.5,345786.5,377973.5,0
"Slovakia",2018,"Female",2787975,28483,112718.5,274700,281493.5,395182.5,434484.5,363447,376787.5,534818,0
"Slovakia",2019,"Female",2790933.5,28330,114277,276769,273351.5,386467.5,433560,367633,373960.5,550048,0
"Slovakia",2017,"Female",2785132.5,28533.5,110973,272121.5,292113,402026.5,433379,360485.5,380562.5,519439,0
"Slovakia",2017,"Male",2654099,29972.5,116796.5,286567.5,307023.5,420419.5,457542,362189,348769.5,350077.5,0
"Slovakia",2014,"Male",2640694,28284.5,119576.5,277977.5,342989,439688,435908.5,362085.5,349060,308958,0
"Slovakia",2009,"Female",2784946,28772,105962,271665,391007,453130,379968,394269,345897,437101,0
"Slovakia",2010,"Male",2639896,30934,114256,280990,395147,472324,396281,382955,316266,278970,0
"Slovakia",2016,"Male",2648883,29356.5,117039.5,282514,319117,427075.5,452411.5,360231.5,350555.5,335277,0
"Slovakia",2016,"Female",2781914.5,27837,111207,268181.5,304104,407920,429800.5,359939,384210,502835,0
"Slovakia",2014,"Female",2777955,27059.5,114044.5,263110.5,327505,419407.5,416711,364044,386190,474336.5,0
"Slovakia",2012,"Male",2633865.5,29889,119048.5,277738,365970,454459,412251,370736.5,339141,290889,0
"Slovakia",2013,"Female",2775873,26986,114971.5,262370,339095.5,426183.5,406960.5,368097,383712,462966.5,0
"Slovakia",2009,"Male",2633428,30346,111550,285623,408014,473483,388260,385852,303631,274679,0
"Slovakia",2010,"Female",2791128,29694,108578,266794,378865,451905,386560,390305,358231,443050,0
"Slovakia",2008,"Female",2780077,27197,104239,279860,400609,453122,374824,397168,334064,430236,0
"Slovakia",2011,"Female",2769918,29051,110505,265464,362514,436796,387595,380978,369743,447902,0
"Slovakia",2013,"Male",2637519.5,28518,120711,276853,354721.5,447049,424481.5,365400,345261.5,298900,0
"Slovakia",2012,"Female",2773713.5,28324,113396.5,263178,350538,432608,396835.5,374296.5,378727.5,454095.5,0
"Slovakia",2011,"Male",2628465,30103,116566,280371,377724,459883,400516,376332,329686,284273,0
"Slovakia",2008,"Male",2626895,28530,109939,293989,417863,472801,381780,387682,291013,269503,0
"San Marino",2020,"Female",17021,121,485,1625,1594,1598,2338,3047,2487,3649,0
"San Marino",2008,"Female",15787,172,591,1500,1345,2146,2944,2279,1858,2985,0
"San Marino",2011,"Male",15730,169,685,1766,1468,1842,2755,2644,1883,2635,0
"San Marino",2021,"Female",17009,107,486,1621,1568,1629,2201,3038,2599,3665,0
"San Marino",2018,"Male",16447,128,596,1726,1741,1638,2313,2953,2306,3082,0
"San Marino",2020,"Male",16594,124,518,1725,1794,1611,2186,2958,2524,3176,0
"San Marino",2019,"Female",16957,106,530,1622,1594,1597,2400,3060,2387,3576,0
"San Marino",2008,"Male",15219,157,665,1685,1441,2005,2796,2329,1810,2443,0
"San Marino",2014,"Female",16603,143,643,1594,1461,1731,2782,2902,1991,3311,0
"San Marino",2011,"Female",16310,163,657,1533,1388,1951,2908,2605,1964,3166,0
"San Marino",2014,"Male",16078,164,689,1759,1579,1692,2649,2847,1986,2802,0
"San Marino",2012,"Female",16446,159,672,1543,1404,1874,2887,2710,1971,3224,0
"San Marino",2021,"Male",16600,114,503,1663,1832,1631,2084,2928,2633,3220,0
"San Marino",2010,"Female",16188,139,637,1543,1384,2035,2925,2500,1935,3097,0
"San Marino",2016,"Female",16796,123,613,1618,1509,1649,2679,3010,2115,3413,0
"San Marino",2009,"Male",15421,167,671,1716,1418,1984,2800,2442,1816,2525,0
"San Marino",2012,"Male",15887,152,695,1765,1517,1772,2718,2744,1913,2699,0
"San Marino",2013,"Female",16528,140,663,1576,1426,1805,2836,2815,1974,3248,0
"San Marino",2010,"Male",15606,177,679,1742,1425,1936,2800,2529,1866,2579,0
"San Marino",2018,"Female",16919,116,550,1625,1580,1612,2487,3066,2288,3527,0
"San Marino",2009,"Female",16013,169,609,1534,1370,2085,2948,2382,1872,3080,0
"San Marino",2013,"Male",15994,166,690,1759,1545,1725,2694,2807,1949,2755,0
"San Marino",2016,"Male",16290,132,639,1777,1663,1654,2484,2946,2102,2944,0
"San Marino",2015,"Male",16193,141,678,1776,1614,1676,2573,2893,2046,2857,0
"San Marino",2019,"Male",16520,106,540,1750,1770,1605,2256,2962,2427,3114,0
"San Marino",2015,"Female",16705,144,632,1597,1484,1681,2734,2957,2053,3388,0
"San Marino",2017,"Male",16366,128,617,1779,1674,1650,2405,2960,2203,2994,0
"San Marino",2017,"Female",16864,125,573,1617,1545,1656,2589,3035,2192,3477,0
"Slovenia",2016,"Female",1040369,9949,41819,97437,95502,128912,147129,148038,146671,234861,0
"Slovenia",2020,"Female",1045643,9236,39199,105151,93143,115307,146394,144950,147469,254030,0
"Slovenia",2020,"Male",1054483,9795,41721,111555,103973,132484,165865,156102,147927,194856,0
"Slovenia",2014,"Female",1040204,10351,42909,93603,99794,136448,144838,151034,145406,226172,0
"Slovenia",2009,"Male",1011767,11303,40120,95410,125503,162292,156931,159821,128087,143603,0
"Slovenia",2016,"Male",1023872,10463,44239,103473,101488,140026,161688,154199,147636,171123,0
"Slovenia",2009,"Female",1030568,10721,38154,89801,115384,145730,146469,152433,127316,215281,0
"Slovenia",2010,"Male",1014716,11431,42243,95051,121143,161002,156554,158655,134599,145462,0
"Slovenia",2011,"Female",1037066,10782,41716,89373,109517,142978,145122,152391,139450,216573,0
"Slovenia",2012,"Male",1017414,11246,45450,95386,113220,155339,155982,157313,143840,150904,0
"Slovenia",2015,"Male",1022554,10755,45050,101184,103331,144722,159959,155289,147879,165140,0
"Slovenia",2008,"Male",1012277,10728,38232,96171,131046,164191,158104,161001,123914,139618,0
"Slovenia",2008,"Female",1027122,10138,36543,90499,118493,146036,147118,152368,124356,211709,0
"Slovenia",2011,"Male",1015430,11377,44114,94840,117052,157791,156076,157976,140803,146778,0
"Slovenia",2018,"Male",1026794,10267,42669,106600,100391,133471,162436,153735,147957,179535,0
"Slovenia",2012,"Female",1038848,10758,42840,89873,106474,141197,144534,152234,141916,219780,0
"Slovenia",2013,"Male",1019658,11082,45955,96956,108938,153170,156932,157166,145567,154974,0
"Slovenia",2013,"Female",1039456,10389,43412,91494,102771,139622,144013,151880,143908,222356,0
"Slovenia",2014,"Male",1021419,10957,45620,99080,105581,149299,158410,156297,147536,159596,0
"Slovenia",2015,"Female",1040523,10210,42430,95590,97579,132806,145911,149726,146168,230313,0
"Slovenia",2010,"Female",1034545,10695,40111,89510,112313,145274,145601,152266,133606,215864,0
"Slovenia",2017,"Female",1040188,9833,41001,99587,94185,124421,147229,147128,147332,239305,0
"Slovenia",2019,"Female",1039256,9301,39940,102210,90779,114948,145305,145620,148002,252452,0
"Slovenia",2019,"Male",1015910,10115,42216,108226,96370,121065,156589,151244,147572,192628,0
"Slovenia",2017,"Male",1025973,10397,43410,105458,100570,135383,162397,153841,148360,176554,0
"Slovenia",2018,"Female",1039598,9638,40449,100566,93739,122333,146922,146868,147089,241632,0
"Spain",2008,"Female",23081031,239704,922590,2092458,2456366,3705581,3671450,3115138,2517742,4431184,0
"Spain",2008,"Male",22512354,254484,977123,2209304,2581615,3966630,3845720,3087905,2373266,3405670,0
"Spain",2017,"Female",23703122,192586,836755,2353670,2190279,2702895,3760390,3640489,2988549,4955726,0
"Spain",2017,"Male",22829748,203725,888736,2504504,2305322,2706230,3846761,3669488,2863546,3925427,0
"Spain",2020,"Male",23208781,180200,832726,2502206,2467902,2667173,3594603,3807349,3112797,4086414,0
"Spain",2012,"Female",23710684,223817,960484,2249607,2275761,3332672,3869180,3442467,2678412,4691030,0
"Spain",2013,"Male",22933751,223136,997202,2422042,2330807,3221833,4045828,3502862,2608676,3711038,0
"Spain",2013,"Female",23659485,210279,934994,2282942,2226350,3167837,3865052,3484553,2723311,4746713,0
"Spain",2014,"Male",22840092,216744,960015,2455356,2297600,3040808,4012015,3540159,2657029,3775259,0
"Spain",2014,"Female",23615035,203676,901921,2312052,2191362,3012206,3852663,3520616,2770427,4810269,0
"Spain",2015,"Male",22800864,215729,930386,2475209,2287320,2897590,3971574,3579507,2724098,3827553,0
"Spain",2015,"Female",23609283,202290,875214,2329505,2177807,2884411,3833508,3556190,2839008,4859811,0
"Spain",2012,"Male",23055715,238156,1025083,2384853,2380360,3431219,4069402,3460395,2564650,3655456,0
"Spain",2019,"Male",23091897,185767,861228,2506998,2406996,2669709,3689583,3762567,3024205,4038370,0
"Spain",2020,"Female",24146903,170691,786507,2348186,2326855,2635181,3588004,3781689,3252223,5124340,0
"Spain",2018,"Male",22911652,194539,876888,2506871,2341562,2670083,3766777,3714336,2932533,3977715,0
"Spain",2018,"Female",23817164,183455,826312,2354845,2222008,2662929,3710389,3686006,3063634,5007959,0
"Spain",2019,"Female",24013463,176096,812035,2353282,2275219,2650229,3659160,3735656,3159411,5072927,0
"Spain",2010,"Female",23375152,245129,956844,2161906,2348349,3550860,3757428,3269161,2597970,4549090,0
"Spain",2011,"Male",22683725,251390,1027276,2317337,2391304,3561829,3957946,3306397,2480465,3560125,0
"Spain",2016,"Male",22805443,211058,907216,2491428,2291472,2785479,3918709,3623171,2797763,3875555,0
"Spain",2010,"Male",22697679,260899,1014603,2285012,2455458,3734261,3936381,3239632,2445528,3512493,0
"Spain",2021,"Female",24140027,160547,750124,2322872,2353908,2595083,3480342,3817924,3326228,5178369,0
"Spain",2011,"Female",23441429,236243,967674,2190917,2294452,3430347,3785839,3337233,2637557,4603602,0
"Spain",2009,"Male",22670866,259728,995330,2247483,2527370,3882169,3906821,3172000,2412311,3458257,0
"Spain",2009,"Female",23258611,244398,939935,2128209,2405171,3645416,3720789,3196426,2559357,4488054,0
"Spain",2021,"Male",23191276,170071,793644,2474831,2506192,2639826,3466368,3843674,3187039,4135766,0
"Spain",2016,"Female",23644994,199006,853303,2343177,2178149,2780178,3804448,3595912,2916766,4906684,0
"Sweden",2015,"Female",4852811,55827.5,226921.5,526361,585956.5,609531.5,616172.5,633789,571301.5,1030256,0
"Sweden",2016,"Male",4972156.5,60499.5,244088.5,589680.5,608408,681263.5,643262.5,668354.5,572427.5,940859.5,0
"Sweden",2010,"Male",4669629,58608,226770.5,514296.5,639345.5,593019.5,656871,617061.5,596963.5,805755.5,0
"Sweden",2010,"Female",4708497,55407,214219.5,487899,607958,564790.5,634962,599709.5,596233,956089.5,0
"Sweden",2011,"Male",4708539,58428,231852,518467,639416,600789,649639,627566,589482,830120,0
"Sweden",2011,"Female",4740674,55585,218717,491569,607514,571231,629247,609522,589240,974019,0
"Sweden",2012,"Male",4746370,57834,235341,527714,635011,609527,641948,637685,583121,853896,0
"Sweden",2012,"Female",4773005,54967,222336,499876,602499,580871,622620,618871,582686,992168,0
"Sweden",2013,"Male",4790131,58479,237629.5,540668,628572.5,621903.5,636381.5,646696,577368.5,878186.5,0
"Sweden",2013,"Female",4810247.5,55268.5,224924,512011,595101,593992,617410.5,627255,576473,1011340.5,0
"Sweden",2014,"Male",4843298.5,59116.5,239722.5,556118,621209.5,638657,636124,653457,573298.5,901347,0
"Sweden",2014,"Female",4852811,55827.5,226921.5,526361,585956.5,609531.5,616172.5,633789,571301.5,1030256,0
"Sweden",2017,"Male",5048004.5,60452,248166.5,605856.5,606596.5,706720.5,646594.5,676766,576084.5,957321,0
"Sweden",2017,"Female",5009693,57366.5,233557.5,572436.5,559177.5,667959,620906,656060,571496,1076357,0
"Sweden",2008,"Male",4583816,55978,216814,518331,619829,586538,662241,596261,610652,755525,0
"Sweden",2008,"Female",4635822,52733,205620,492594,588321,561352,637330,580590,607714,918283,0
"Sweden",2009,"Male",4626362,57124,221783,514747,632027,588185,661278,605337,605163,779630,0
"Sweden",2009,"Female",4672153,53768,209929,488574,600839,561793,637982,588939,603125,936498,0
"Sweden",2016,"Female",4950928.5,56951,230090.5,557758.5,565947.5,645910,619561,647927,568913,1062844.5,0
"Sweden",2018,"Male",5112550,59965.5,250475,619311,605283.5,726653,650061,681635.5,581813,973180.5,0
"Sweden",2018,"Female",5062663.5,56761,236069.5,584621,554148,687326.5,622850.5,661447,575864,1088491,0
"Sweden",2015,"Male",4843298.5,59116.5,239722.5,556118,621209.5,638657,636124,653457,573298.5,901347,0
"Switzerland",2008,"Female",3890831,36565,144638,390773,447843,504566,612508,559844,466429,732697,0
"Switzerland",2009,"Male",3808621,39740,155403,412300,470230,512293,614146,590350,464600,577227,0
"Switzerland",2011,"Female",4012558.5,38042.5,153660.5,388669.5,459709.5,528300.5,591357,607775.5,478440,770802,0
"Switzerland",2012,"Male",3945388.5,40778,165555.5,408718,479646,546564,589095.5,635740,480115,625670.5,0
"Switzerland",2013,"Male",3995307.5,41523,168353.5,409829,480011,556884,586531.5,646783,488039,643791,0
"Switzerland",2013,"Female",4094038,38992,159161,388581.5,460482.5,545796,580698,631934,490064,799462.5,0
"Switzerland",2008,"Male",3756845,38715,152883,414488,465273,502793,619254,570967,460191,559049,0
"Switzerland",2016,"Male",4147454,43939,175543,420465,479109,585281,590970,663315,521720,693893,0
"Switzerland",2009,"Female",3935211,37292,146839,388714,452598,512791,607282,577054,470468,748035,0
"Switzerland",2010,"Male",3851028,40549,158012,410594,472649,519177,605616,607797,469339,595123,0
"Switzerland",2010,"Female",3973882,38296,148906,386816,455057,519835,600158,593158,474848,762515,0
"Switzerland",2011,"Male",3899839.5,40186,162473,409701,478338.5,537090.5,594553.5,623269.5,473408,607698,0
"Switzerland",2012,"Female",4051472.5,38245.5,156693,387636,460498,536456.5,585108,620545.5,483581.5,784870,0
"Switzerland",2015,"Male",4097676,43376,172923,415985,478326,576918,588005,661432,509051,678479,0
"Switzerland",2015,"Female",4184721,40941,163425,394240,457596,564965,578924,646936,509052,828559,0
"Switzerland",2017,"Female",4261905,41886,167946,403992,448673,576895,584485,648881,534237,854023,0
"Switzerland",2018,"Male",4221778,44046,179778,431686,471813,594039,598620,655014,550768,721610,0
"Switzerland",2017,"Male",4189936,44068,178031,426103,477407,591303,594249,661326,535654,708064,0
"Switzerland",2018,"Female",4292551,41844,170146,408905,442841,579707,589075,644230,547994,865992,0
"Switzerland",2019,"Male",4252992,43701,180948,437558,466830,595889,604331,645780,567431,734892,0
"Switzerland",2016,"Female",4225884,41661,165433,398855,454276,571997,581004,649556,521169,841754,0
"Switzerland",2019,"Female",4322288,41633,171508,413987,438641,580965,594540,636612,563383,878075,0
"Tajikistan",2017,"Female",4267631,109417,416157.5,908443,841502.5,751169.5,474243.5,384387,239375,249496.5,0
"Tajikistan",2017,"Male",4379346,122054.5,456206,961953.5,873974.5,760928,474445.5,369774.5,227595.5,252512,0
"Ukraine",2021,"Male",19101178,145164,694845,2355254,2005702,2955680,3318100,2702304,2492204,2577089,0
"Ukraine",2021,"Female",22107030,136297,651760,2216508,1890899,2828230,3340833,2996478,3256801,4925521,0
"Ukraine",2008,"Female",24836529,236423,843444,2078121,3405168,3441323,3260822,3757218,2892466,5157967,0
"Ukraine",2008,"Male",21241305,250927,890917,2188808,3561320,3466915,3062011,3192043,2137866,2741425,0
"Ukraine",2020,"Female",22306340,144802,700838,2224341,1908537,2968115,3307274,2983411,3307992,4905832,0
"Ukraine",2009,"Female",24726976,245575,878547,2027867,3267238,3494937,3230788,3740355,3016507,5070737,0
"Ukraine",2014,"Female",23015591,226767,920575,1959353,2408666,3444110,3131999,3233807,3261330,4655751,0
"Ukraine",2009,"Male",21146000,261868,929042,2136975,3418274,3534883,3042679,3178658,2225661,2679828,0
"Ukraine",2020,"Male",19269408,154870,746986,2361425,2024072,3093709,3269479,2679360,2521690,2572687,0
"Ukraine",2012,"Female",24443259,246068,963635,1984557,2819749,3607893,3260421,3577276,3351002,4878726,0
"Ukraine",2014,"Male",19815981,240808,979257,2074827,2541203,3543016,3008339,2806534,2423852,2438953,0
"Ukraine",2010,"Male",21069842,258633,973381,2102478,3271660,3589324,3053678,3149761,2326170,2603390,0
"Ukraine",2010,"Female",24620544,242645,918918,1993721,3125122,3534635,3230863,3697592,3154762,4964931,0
"Ukraine",2011,"Male",21004664,255993,1006428,2085831,3114554,3638908,3080003,3114994,2412121,2551825,0
"Ukraine",2011,"Female",24521067,240500,948019,1976990,2973653,3570316,3245722,3644611,3270255,4891501,0
"Ukraine",2012,"Male",20969728,262070,1025279,2094456,2960881,3692383,3105888,3069679,2474869,2546293,0
"Ukraine",2015,"Male",19752854,224853,975770,2131084,2408074,3527229,3040252,2755082,2452609,2462754,0
"Ukraine",2018,"Female",22593439,168630,814470,2172329,1989137,3225361,3216674,3006612,3349474,4819382,0
"Ukraine",2019,"Male",19399356,165710,805681,2342927,2058116,3222076,3214490,2666580,2538644,2550842,0
"Ukraine",2019,"Female",22458816,155032,756660,2207858,1941773,3098928,3268795,2981939,3342436,4860427,0
"Ukraine",2015,"Female",22922416,211257,917944,2010824,2281055,3421535,3153450,3156513,3285417,4695678,0
"Ukraine",2017,"Male",19601380,195021,919077,2249978,2180841,3440199,3092024,2692887,2513572,2512802,0
"Ukraine",2018,"Male",19506726,179353,866798,2304155,2105500,3345620,3145845,2674616,2534679,2529513,0
"Ukraine",2017,"Female",22714456,183187,863739,2122012,2062837,3321598,3180395,3045805,3335260,4782810,0
"United Kingdom",2017,"Female",33458428,371776,1557843,3828315,3851373,4466552,4201769,4689489,3955702,6907385,0
"United Kingdom",2017,"Male",32581801,391425,1639697,4018517,4060096,4497720,4139800,4553558,3827275,5845138,0
"United Kingdom",2008,"Male",30151337,403597,1491526,3610494,4214828,3984635,4533053,4026725,3565854,4724222,0
"United Kingdom",2008,"Female",31231820,384515,1420147,3443457,4000750,3915840,4618695,4132685,3706388,5993858,0
"United Kingdom",2009,"Male",30374010,401648,1532656,3591283,4210903,4047103,4465735,4116936,3585330,4824064,0
"United Kingdom",2009,"Female",31417946,382525,1461568,3425922,4009556,3946153,4546249,4232735,3729863,6065900,0
"United Kingdom",2010,"Male",30643254,407398,1569886,3586875,4225926,4128369,4378043,4214738,3598664,4940753,0
"United Kingdom",2010,"Female",31618713,387785,1493369,3426430,3995780,4012797,4455749,4332463,3743272,6158853,0
"United Kingdom",2011,"Male",30958004,416567,1602982,3594112,4236989,4222804,4303723,4313989,3617298,5066107,0
"United Kingdom",2011,"Female",31862958,395491,1524070,3429167,4001855,4094631,4363597,4427360,3761988,6260290,0
"United Kingdom",2012,"Female",32389958,397904,1553249,3521812,4054017,4296499,4341309,4510842,3712588,6399642,0
"United Kingdom",2013,"Male",31532873,406642,1648851,3734237,4180873,4320298,4196541,4460031,3589476,5402566,0
"United Kingdom",2013,"Female",32572781,385974,1572394,3559249,4017291,4356539,4266607,4570862,3707984,6521855,0
"United Kingdom",2014,"Male",31793752,398946,1663424,3778321,4171187,4360457,4160013,4505182,3616393,5538775,0
"United Kingdom",2014,"Female",32803000,379305,1584595,3602933,3992566,4388346,4224645,4625494,3738124,6646297,0
"United Kingdom",2015,"Male",32074445,398539,1665190,3840476,4151992,4408293,4158119,4534321,3665237,5650817,0
"United Kingdom",2015,"Female",33035589,378230,1585133,3663221,3966564,4414464,4220183,4661761,3787144,6737119,0
"United Kingdom",2016,"Male",32377674,401630,1656248,3923497,4115995,4474107,4149029,4558707,3738466,5761625,0
"United Kingdom",2016,"Female",33270380,380820,1575616,3739021,3916683,4444704,4204573,4692421,3862452,6834910,0
"United Kingdom",2020,"Male",33143500,361292,1584121,4198535,4028029,4543324,4207355,4406315,4098721,6077100,0
"United Kingdom",2020,"Female",33935034,342742,1502084,3991998,3794348,4455726,4280210,4533180,4253851,7123637,0
"United Kingdom",2012,"Male",31315072,418090,1627157,3695552,4204765,4261254,4262329,4410677,3596030,5257308,0
"United Kingdom",2019,"Male",32978229,371576,1608224,4152004,4014284,4534442,4170750,4465071,4007644,6025810,0
"United Kingdom",2018,"Female",32689907,351633,1495553,3780241,3707423,4348645,4093556,4525518,3938784,6800187,0
"United Kingdom",2019,"Female",33818578,351305,1526158,3951714,3795764,4476939,4244456,4598066,4153449,7072032,0
"United Kingdom",2018,"Male",31864002,370474,1574632,3967740,3916520,4393255,4032819,4395984,3803772,5779280,0
"United Kingdom, England and Wales",2020,"Male",29546342,323800,1420962,3764285,3591513,4046284,3760256,3913933,3625078,5424031,0
"United Kingdom, England and Wales",2020,"Female",30173382,307514,1348512,3577367,3377258,3954647,3813059,4009492,3753155,6339892,0
"United Kingdom, England and Wales",2011,"Female",28208362,353582,1360588,3043357,3535011,3628968,3860342,3897817,3323253,5559026,0
"United Kingdom, England and Wales",2012,"Male",27843384,374930,1454142,3292197,3730541,3806187,3796383,3897719,3174489,4691726,0
"United Kingdom, England and Wales",2013,"Female",28899033,345969,1406427,3174154,3557947,3879010,3789024,4030159,3268262,5794050,0
"United Kingdom, England and Wales",2014,"Male",28294511,357644,1491175,3371875,3705247,3893924,3712711,3987523,3188220,4943836,0
"United Kingdom, England and Wales",2014,"Female",29114143,340169,1419644,3214960,3538149,3905840,3755000,4081599,3292519,5906432,0
"United Kingdom, England and Wales",2015,"Male",28554847,357381,1493085,3431053,3689438,3935293,3713542,4017466,3231000,5043970,0
"United Kingdom, England and Wales",2015,"Female",29330566,339138,1420998,3271461,3516313,3927723,3754387,4116650,3334140,5988894,0
"United Kingdom, England and Wales",2012,"Female",28724412,357066,1387067,3138049,3589826,3824375,3851457,3975055,3275927,5682656,0
"United Kingdom, England and Wales",2013,"Male",28049196,364958,1475553,3330126,3710464,3858683,3742072,3943661,3165951,4822686,0
"United Kingdom, England and Wales",2017,"Male",29021253,351582,1471263,3595187,3612857,4009810,3697990,4042725,3374822,5216599,0
"United Kingdom, England and Wales",2017,"Female",29723342,334380,1398409,3424178,3419687,3968785,3740414,4147059,3481667,6143143,0
"United Kingdom, England and Wales",2018,"Male",29215251,343642,1458885,3666628,3593828,4024782,3706495,4019554,3452477,5292602,0
"United Kingdom, England and Wales",2018,"Female",29900558,326155,1386748,3492474,3394927,3973520,3754361,4122974,3567113,6208441,0
"United Kingdom, England and Wales",2019,"Male",29382509,333765,1444147,3718847,3576081,4036484,3724384,3970493,3536617,5375456,0
"United Kingdom, England and Wales",2019,"Female",30057331,315623,1371644,3538208,3376797,3974093,3778031,4072332,3656202,6290024,0
"United Kingdom, England and Wales",2016,"Male",28834958,360197,1486131,3507431,3659770,3993125,3706239,4043747,3296060,5142455,0
"United Kingdom, England and Wales",2016,"Female",29546259,342251,1413728,3341011,3473164,3951774,3742256,4147050,3399805,6077471,0
"United Kingdom, England and Wales",2009,"Male",26980113,358077,1365532,3183109,3729402,3603518,3981970,3635506,3178178,4302898,0
"United Kingdom, England and Wales",2009,"Female",27828947,340904,1302574,3037720,3548479,3505617,4029283,3722074,3304318,5378882,0
"United Kingdom, England and Wales",2010,"Male",27228545,364381,1399358,3180895,3747855,3671309,3906106,3726113,3186780,4410129,0
"United Kingdom, England and Wales",2008,"Male",26780266,360198,1328560,3198939,3734556,3550120,4038941,3552865,3162344,4213941,0
"United Kingdom, England and Wales",2008,"Female",27659388,342865,1265863,3051251,3540077,3480909,4089514,3633531,3284475,5313768,0
"United Kingdom, England and Wales",2010,"Female",28011930,346205,1330723,3040778,3536170,3562903,3951912,3811668,3312885,5464891,0
"United Kingdom, England and Wales",2011,"Male",27498382,372747,1432513,3188587,3761368,3772608,3824459,3805644,3193687,4519516,0
"United Kingdom, Northern Ireland",2020,"Female",961355,10594,46473,124425,107914,123141,124611,129892,120507,184392,0
"United Kingdom, Northern Ireland",2019,"Female",960950,11048,47415,123300,109791,124908,123885,131938,117058,182655,0
"United Kingdom, Northern Ireland",2020,"Male",934155,11354,49315,130466,116278,123260,117685,123630,116016,157505,0
"United Kingdom, Northern Ireland",2018,"Male",934155,11354,49315,130466,116278,123260,117685,123630,116016,157505,0
"United Kingdom, Northern Ireland",2018,"Female",961355,10594,46473,124425,107914,123141,124611,129892,120507,184392,0
"United Kingdom, Northern Ireland",2019,"Male",932717,11673,50233,129373,117965,124178,116952,125826,113400,154790,0
"United Kingdom, Northern Ireland",2017,"Male",920248,12195,50966,125726,119828,123044,116111,127995,107908,148670,0
"United Kingdom, Northern Ireland",2017,"Female",950586,11491,48349,119693,112448,125305,122968,133149,110683,177991,0
"United Kingdom, Northern Ireland",2013,"Male",897145,12523,52176,118869,125036,121023,118874,126494,99182,132899,0
"United Kingdom, Northern Ireland",2013,"Female",932580,12108,49866,112613,120176,126213,124760,130314,100364,161669,0
"United Kingdom, Northern Ireland",2008,"Male",870866,13079,48134,121464,132544,117357,126542,113535,92174,119116,0
